Image Path,Label
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c3604_jpg.rf.1adf02e206cca6e648c509b02afaadc1.jpg,motorcycle 0.654687 0.232813 0.0335937 0.0257812
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c3604_jpg.rf.1adf02e206cca6e648c509b02afaadc1.jpg,person 0.653125 0.210156 0.0132812 0.0109375
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c3606_jpg.rf.3781961681965784fe3678e33bd87d30.jpg,motorcycle 0.56875 0.236719 0.0367188 0.028125
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c3606_jpg.rf.3781961681965784fe3678e33bd87d30.jpg,person 0.567969 0.209375 0.0164063 0.0226562
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c3606_jpg.rf.3781961681965784fe3678e33bd87d30.jpg,motorcycle 0.657813 0.232813 0.0320312 0.0328125
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c3606_jpg.rf.3781961681965784fe3678e33bd87d30.jpg,person 0.660937 0.203125 0.00859375 0.0179687
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c3606_jpg.rf.3781961681965784fe3678e33bd87d30.jpg,motorcycle 0.676562 0.207031 0.009375 0.0117188
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c3606_jpg.rf.3781961681965784fe3678e33bd87d30.jpg,person 0.675781 0.192188 0.0101563 0.009375
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c3611_jpg.rf.251cf031f7aa61642a92a6318ce55593.jpg,motorcycle 0.608594 0.228125 0.0289063 0.0226562
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c3611_jpg.rf.251cf031f7aa61642a92a6318ce55593.jpg,person 0.610938 0.203906 0.0148437 0.0171875
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c3611_jpg.rf.251cf031f7aa61642a92a6318ce55593.jpg,motorcycle 0.683594 0.225 0.0171875 0.0257812
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c3611_jpg.rf.251cf031f7aa61642a92a6318ce55593.jpg,person 0.686719 0.203125 0.0078125 0.00703125
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c3611_jpg.rf.251cf031f7aa61642a92a6318ce55593.jpg,motorcycle 0.694531 0.209375 0.0125 0.0171875
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c3611_jpg.rf.251cf031f7aa61642a92a6318ce55593.jpg,person 0.69375 0.192188 0.009375 0.00703125
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c3614_jpg.rf.debd011faba154c466a9bd9412ca16e7.jpg,motorcycle 0.626563 0.224219 0.028125 0.0226562
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c3614_jpg.rf.debd011faba154c466a9bd9412ca16e7.jpg,person 0.629687 0.198437 0.0125 0.0195312
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c3614_jpg.rf.debd011faba154c466a9bd9412ca16e7.jpg,motorcycle 0.698438 0.221094 0.021875 0.0195312
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c3614_jpg.rf.debd011faba154c466a9bd9412ca16e7.jpg,person 0.702344 0.199219 0.015625 0.0117188
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c3618_jpg.rf.bd0be5a9cf884054a4ed1f49bfb9e2c0.jpg,motorcycle 0.65 0.214844 0.0164063 0.0164063
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c3618_jpg.rf.bd0be5a9cf884054a4ed1f49bfb9e2c0.jpg,person 0.652344 0.197656 0.0078125 0.009375
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c3618_jpg.rf.bd0be5a9cf884054a4ed1f49bfb9e2c0.jpg,motorcycle 0.710938 0.217969 0.015625 0.0171875
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c3618_jpg.rf.bd0be5a9cf884054a4ed1f49bfb9e2c0.jpg,person 0.7125 0.196875 0.00625 0.0117188
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c364_jpg.rf.9296fcde6dfd39c8a081939a4505eaa6.jpg,motorcycle 0.527344 0.180469 0.0148437 0.0125
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c364_jpg.rf.9296fcde6dfd39c8a081939a4505eaa6.jpg,motorcycle 0.510938 0.177344 0.0117188 0.0132812
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c364_jpg.rf.9296fcde6dfd39c8a081939a4505eaa6.jpg,motorcycle 0.496094 0.176563 0.0117188 0.0132812
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c364_jpg.rf.9296fcde6dfd39c8a081939a4505eaa6.jpg,person 0.496094 0.165625 0.00859375 0.0078125
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c364_jpg.rf.9296fcde6dfd39c8a081939a4505eaa6.jpg,person 0.511719 0.165625 0.0101563 0.00625
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c364_jpg.rf.9296fcde6dfd39c8a081939a4505eaa6.jpg,person 0.528125 0.167969 0.0109375 0.00703125
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c369_jpg.rf.f73b8acf731dcc8f4d4795109d449b6d.jpg,motorcycle 0.105469 0.185156 0.015625 0.0132812
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c369_jpg.rf.f73b8acf731dcc8f4d4795109d449b6d.jpg,person 0.105469 0.171875 0.0046875 0.00859375
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c369_jpg.rf.f73b8acf731dcc8f4d4795109d449b6d.jpg,motorcycle 0.527344 0.183594 0.0140625 0.0125
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c369_jpg.rf.f73b8acf731dcc8f4d4795109d449b6d.jpg,person 0.528906 0.170313 0.0109375 0.00625
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c369_jpg.rf.f73b8acf731dcc8f4d4795109d449b6d.jpg,motorcycle 0.5125 0.180469 0.0148437 0.0132812
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c369_jpg.rf.f73b8acf731dcc8f4d4795109d449b6d.jpg,person 0.514062 0.16875 0.009375 0.00625
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c369_jpg.rf.f73b8acf731dcc8f4d4795109d449b6d.jpg,motorcycle 0.496875 0.177344 0.00859375 0.0101563
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c369_jpg.rf.f73b8acf731dcc8f4d4795109d449b6d.jpg,person 0.497656 0.167187 0.00703125 0.00546875
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c378_jpg.rf.f313a5c6d44d21d4502d254d678c9e25.jpg,motorcycle 0.528125 0.179688 0.0140625 0.0078125
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c378_jpg.rf.f313a5c6d44d21d4502d254d678c9e25.jpg,person 0.529687 0.169531 0.00546875 0.00546875
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c378_jpg.rf.f313a5c6d44d21d4502d254d678c9e25.jpg,motorcycle 0.5125 0.175 0.0109375 0.009375
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c378_jpg.rf.f313a5c6d44d21d4502d254d678c9e25.jpg,person 0.515625 0.164062 0.00546875 0.00625
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c378_jpg.rf.f313a5c6d44d21d4502d254d678c9e25.jpg,motorcycle 0.497656 0.171875 0.00703125 0.0078125
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c378_jpg.rf.f313a5c6d44d21d4502d254d678c9e25.jpg,person 0.497656 0.163281 0.00546875 0.00546875
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c378_jpg.rf.f313a5c6d44d21d4502d254d678c9e25.jpg,motorcycle 0.108594 0.180469 0.0179687 0.0117188
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c378_jpg.rf.f313a5c6d44d21d4502d254d678c9e25.jpg,person 0.107031 0.167187 0.00546875 0.00859375
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c390_jpg.rf.03e4c64ce2c101c4e9e9e649b7af112e.jpg,motorcycle 0.528125 0.18125 0.01875 0.0171875
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c390_jpg.rf.03e4c64ce2c101c4e9e9e649b7af112e.jpg,motorcycle 0.511719 0.175781 0.00703125 0.0132812
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c390_jpg.rf.03e4c64ce2c101c4e9e9e649b7af112e.jpg,motorcycle 0.492969 0.180469 0.0171875 0.0203125
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c390_jpg.rf.03e4c64ce2c101c4e9e9e649b7af112e.jpg,person 0.498437 0.165625 0.0078125 0.003125
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c390_jpg.rf.03e4c64ce2c101c4e9e9e649b7af112e.jpg,person 0.514062 0.164844 0.009375 0.0046875
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c390_jpg.rf.03e4c64ce2c101c4e9e9e649b7af112e.jpg,person 0.528906 0.16875 0.0117188 0.0046875
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c390_jpg.rf.03e4c64ce2c101c4e9e9e649b7af112e.jpg,motorcycle 0.107031 0.182031 0.0132812 0.0117188
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c390_jpg.rf.03e4c64ce2c101c4e9e9e649b7af112e.jpg,person 0.107031 0.167187 0.0078125 0.0117188
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c392_jpg.rf.df1d2aa94623e3e86062ae3d8cd15824.jpg,motorcycle 0.527344 0.182031 0.0148437 0.0117188
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c392_jpg.rf.df1d2aa94623e3e86062ae3d8cd15824.jpg,motorcycle 0.511719 0.177344 0.0078125 0.0140625
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c392_jpg.rf.df1d2aa94623e3e86062ae3d8cd15824.jpg,motorcycle 0.496094 0.178125 0.0078125 0.009375
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c392_jpg.rf.df1d2aa94623e3e86062ae3d8cd15824.jpg,person 0.496875 0.167969 0.00703125 0.0078125
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c392_jpg.rf.df1d2aa94623e3e86062ae3d8cd15824.jpg,person 0.514062 0.166406 0.00625 0.00546875
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c392_jpg.rf.df1d2aa94623e3e86062ae3d8cd15824.jpg,person 0.528906 0.170313 0.00859375 0.00546875
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c39_jpg.rf.b95e1a032164102c42e0ded50a4fc747.jpg,motorcycle 0.530469 0.3375 0.0726563 0.0492187
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c39_jpg.rf.b95e1a032164102c42e0ded50a4fc747.jpg,person 0.530469 0.296094 0.03125 0.0234375
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c39_jpg.rf.b95e1a032164102c42e0ded50a4fc747.jpg,motorcycle 0.824219 0.31875 0.0601563 0.0265625
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c39_jpg.rf.b95e1a032164102c42e0ded50a4fc747.jpg,person 0.830469 0.292969 0.0179687 0.0109375
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c39_jpg.rf.b95e1a032164102c42e0ded50a4fc747.jpg,motorcycle 0.0851563 0.189062 0.0140625 0.015625
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c39_jpg.rf.b95e1a032164102c42e0ded50a4fc747.jpg,person 0.0820312 0.176563 0.0117188 0.0140625
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c41_jpg.rf.744f94f1a1afa82cf6ff2a94326d2478.jpg,motorcycle 0.58125 0.325781 0.0734375 0.040625
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c41_jpg.rf.744f94f1a1afa82cf6ff2a94326d2478.jpg,person 0.579688 0.289062 0.0203125 0.0179687
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c41_jpg.rf.744f94f1a1afa82cf6ff2a94326d2478.jpg,motorcycle 0.861719 0.324219 0.046875 0.0242188
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c41_jpg.rf.744f94f1a1afa82cf6ff2a94326d2478.jpg,person 0.867969 0.292187 0.0179687 0.0242188
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c421_jpg.rf.b5fe7f67956432030a862047a219a9ed.jpg,motorcycle 0.597656 0.225781 0.0453125 0.0265625
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c421_jpg.rf.b5fe7f67956432030a862047a219a9ed.jpg,person 0.594531 0.197656 0.0171875 0.0265625
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c421_jpg.rf.b5fe7f67956432030a862047a219a9ed.jpg,motorcycle 0.529687 0.185156 0.015625 0.0148437
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c421_jpg.rf.b5fe7f67956432030a862047a219a9ed.jpg,person 0.530469 0.173437 0.00859375 0.00703125
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c421_jpg.rf.b5fe7f67956432030a862047a219a9ed.jpg,motorcycle 0.5125 0.182031 0.0125 0.0195312
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c421_jpg.rf.b5fe7f67956432030a862047a219a9ed.jpg,person 0.515625 0.167187 0.0078125 0.0046875
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c421_jpg.rf.b5fe7f67956432030a862047a219a9ed.jpg,motorcycle 0.494531 0.178906 0.0132812 0.0164063
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c421_jpg.rf.b5fe7f67956432030a862047a219a9ed.jpg,person 0.497656 0.167187 0.009375 0.00625
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c425_jpg.rf.d18f24658ef6602fd2f114e03dbf4997.jpg,motorcycle 0.686719 0.241406 0.0617188 0.0234375
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c425_jpg.rf.d18f24658ef6602fd2f114e03dbf4997.jpg,person 0.686719 0.211719 0.0203125 0.0226562
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c425_jpg.rf.d18f24658ef6602fd2f114e03dbf4997.jpg,motorcycle 0.532813 0.182812 0.015625 0.0132812
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c425_jpg.rf.d18f24658ef6602fd2f114e03dbf4997.jpg,person 0.535156 0.169531 0.0109375 0.00859375
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c425_jpg.rf.d18f24658ef6602fd2f114e03dbf4997.jpg,motorcycle 0.515625 0.178906 0.0117188 0.0148437
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c425_jpg.rf.d18f24658ef6602fd2f114e03dbf4997.jpg,person 0.516406 0.166406 0.0101563 0.0078125
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c425_jpg.rf.d18f24658ef6602fd2f114e03dbf4997.jpg,motorcycle 0.499219 0.176563 0.0117188 0.0125
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c425_jpg.rf.d18f24658ef6602fd2f114e03dbf4997.jpg,person 0.500781 0.166406 0.00859375 0.00625
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c43_jpg.rf.71d843f0828a84d78ca05d14b5682b22.jpg,motorcycle 0.625 0.31875 0.0671875 0.0234375
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c43_jpg.rf.71d843f0828a84d78ca05d14b5682b22.jpg,person 0.632812 0.278906 0.025 0.03125
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c43_jpg.rf.71d843f0828a84d78ca05d14b5682b22.jpg,motorcycle 0.901563 0.336719 0.05625 0.021875
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c43_jpg.rf.71d843f0828a84d78ca05d14b5682b22.jpg,person 0.911719 0.297656 0.0179687 0.0179687
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c447_jpg.rf.109f001435d7187aa3065e82e1f7ae41.jpg,motorcycle 0.53125 0.182812 0.0148437 0.0117188
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c447_jpg.rf.109f001435d7187aa3065e82e1f7ae41.jpg,motorcycle 0.514844 0.179688 0.0117188 0.0132812
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c447_jpg.rf.109f001435d7187aa3065e82e1f7ae41.jpg,motorcycle 0.498437 0.178906 0.0109375 0.0117188
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c447_jpg.rf.109f001435d7187aa3065e82e1f7ae41.jpg,person 0.500781 0.167187 0.00703125 0.00703125
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c447_jpg.rf.109f001435d7187aa3065e82e1f7ae41.jpg,person 0.515625 0.169531 0.00625 0.00703125
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c447_jpg.rf.109f001435d7187aa3065e82e1f7ae41.jpg,person 0.530469 0.171875 0.00703125 0.00625
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c459_jpg.rf.5dd24fc45eff3d3cb69e87eb6fae4dfd.jpg,motorcycle 0.528125 0.178906 0.0140625 0.0140625
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c459_jpg.rf.5dd24fc45eff3d3cb69e87eb6fae4dfd.jpg,person 0.528125 0.16875 0.0078125 0.00546875
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c459_jpg.rf.5dd24fc45eff3d3cb69e87eb6fae4dfd.jpg,motorcycle 0.5125 0.175781 0.0109375 0.0109375
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c459_jpg.rf.5dd24fc45eff3d3cb69e87eb6fae4dfd.jpg,person 0.5125 0.165625 0.00625 0.00703125
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c459_jpg.rf.5dd24fc45eff3d3cb69e87eb6fae4dfd.jpg,motorcycle 0.495312 0.176563 0.0101563 0.0101563
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c459_jpg.rf.5dd24fc45eff3d3cb69e87eb6fae4dfd.jpg,person 0.496875 0.165625 0.00546875 0.00625
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c464_jpg.rf.35595c3cd2f4e443db7f6c9eaa8be45d.jpg,motorcycle 0.528906 0.180469 0.015625 0.0125
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c464_jpg.rf.35595c3cd2f4e443db7f6c9eaa8be45d.jpg,motorcycle 0.511719 0.175781 0.015625 0.0140625
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c464_jpg.rf.35595c3cd2f4e443db7f6c9eaa8be45d.jpg,motorcycle 0.495312 0.175 0.0117188 0.0148437
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c464_jpg.rf.35595c3cd2f4e443db7f6c9eaa8be45d.jpg,person 0.496875 0.160156 0.00859375 0.0109375
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c464_jpg.rf.35595c3cd2f4e443db7f6c9eaa8be45d.jpg,person 0.5125 0.160156 0.009375 0.0109375
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c464_jpg.rf.35595c3cd2f4e443db7f6c9eaa8be45d.jpg,person 0.528906 0.164062 0.0101563 0.0117188
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c476_jpg.rf.0f80c76172d68efa87b6751319e5836c.jpg,motorcycle 0.532813 0.182031 0.015625 0.0132812
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c476_jpg.rf.0f80c76172d68efa87b6751319e5836c.jpg,person 0.534375 0.167187 0.00625 0.009375
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c476_jpg.rf.0f80c76172d68efa87b6751319e5836c.jpg,motorcycle 0.516406 0.176563 0.0109375 0.0140625
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c476_jpg.rf.0f80c76172d68efa87b6751319e5836c.jpg,person 0.517188 0.161719 0.009375 0.0109375
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c476_jpg.rf.0f80c76172d68efa87b6751319e5836c.jpg,motorcycle 0.499219 0.175781 0.0101563 0.0140625
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c476_jpg.rf.0f80c76172d68efa87b6751319e5836c.jpg,person 0.501563 0.161719 0.00546875 0.00859375
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c478_jpg.rf.d9368773ef1a5e8b89035084359a0722.jpg,motorcycle 0.530469 0.18125 0.015625 0.0140625
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c478_jpg.rf.d9368773ef1a5e8b89035084359a0722.jpg,motorcycle 0.513281 0.177344 0.0132812 0.0140625
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c478_jpg.rf.d9368773ef1a5e8b89035084359a0722.jpg,motorcycle 0.496875 0.175781 0.0125 0.0117188
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c478_jpg.rf.d9368773ef1a5e8b89035084359a0722.jpg,person 0.497656 0.164844 0.0078125 0.00546875
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c478_jpg.rf.d9368773ef1a5e8b89035084359a0722.jpg,person 0.514844 0.164844 0.009375 0.00625
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c478_jpg.rf.d9368773ef1a5e8b89035084359a0722.jpg,person 0.53125 0.16875 0.00859375 0.00625
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c479_jpg.rf.9a93a2f16b395b48dd3b4a049c4b4296.jpg,motorcycle 0.496875 0.178125 0.0132812 0.0117188
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c479_jpg.rf.9a93a2f16b395b48dd3b4a049c4b4296.jpg,motorcycle 0.514844 0.177344 0.00859375 0.0117188
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c479_jpg.rf.9a93a2f16b395b48dd3b4a049c4b4296.jpg,motorcycle 0.53125 0.180469 0.0109375 0.0101563
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c479_jpg.rf.9a93a2f16b395b48dd3b4a049c4b4296.jpg,person 0.532031 0.170313 0.00625 0.00546875
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c479_jpg.rf.9a93a2f16b395b48dd3b4a049c4b4296.jpg,person 0.517188 0.165625 0.00546875 0.003125
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c479_jpg.rf.9a93a2f16b395b48dd3b4a049c4b4296.jpg,person 0.498437 0.166406 0.00859375 0.00859375
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c499_jpg.rf.92f4b8444f24c90aa1cadd9451247694.jpg,motorcycle 0.532031 0.183594 0.0125 0.0125
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c499_jpg.rf.92f4b8444f24c90aa1cadd9451247694.jpg,motorcycle 0.514844 0.180469 0.00859375 0.0109375
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c499_jpg.rf.92f4b8444f24c90aa1cadd9451247694.jpg,motorcycle 0.498437 0.179688 0.0101563 0.0109375
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c499_jpg.rf.92f4b8444f24c90aa1cadd9451247694.jpg,person 0.500781 0.16875 0.00546875 0.0078125
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c499_jpg.rf.92f4b8444f24c90aa1cadd9451247694.jpg,person 0.516406 0.167969 0.00703125 0.0078125
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c499_jpg.rf.92f4b8444f24c90aa1cadd9451247694.jpg,person 0.532813 0.171875 0.0078125 0.00703125
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c506_jpg.rf.361e0fddb6db92c834232dbde6e7b05a.jpg,motorcycle 0.53125 0.180469 0.0171875 0.0132812
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c506_jpg.rf.361e0fddb6db92c834232dbde6e7b05a.jpg,motorcycle 0.514062 0.177344 0.0148437 0.0148437
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c506_jpg.rf.361e0fddb6db92c834232dbde6e7b05a.jpg,motorcycle 0.496875 0.176563 0.0125 0.015625
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c506_jpg.rf.361e0fddb6db92c834232dbde6e7b05a.jpg,person 0.5 0.164844 0.00546875 0.0046875
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c506_jpg.rf.361e0fddb6db92c834232dbde6e7b05a.jpg,person 0.516406 0.165625 0.0078125 0.00546875
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c506_jpg.rf.361e0fddb6db92c834232dbde6e7b05a.jpg,person 0.532031 0.16875 0.00859375 0.00625
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c515_jpg.rf.44aa9f324bb48d794288f0667afce752.jpg,motorcycle 0.529687 0.18125 0.0125 0.0117188
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c515_jpg.rf.44aa9f324bb48d794288f0667afce752.jpg,motorcycle 0.514844 0.178906 0.009375 0.0109375
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c515_jpg.rf.44aa9f324bb48d794288f0667afce752.jpg,motorcycle 0.497656 0.177344 0.00859375 0.009375
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c515_jpg.rf.44aa9f324bb48d794288f0667afce752.jpg,person 0.5 0.167969 0.0046875 0.0046875
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c515_jpg.rf.44aa9f324bb48d794288f0667afce752.jpg,person 0.515625 0.169531 0.00625 0.00703125
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c515_jpg.rf.44aa9f324bb48d794288f0667afce752.jpg,person 0.530469 0.171094 0.00703125 0.00703125
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c520_jpg.rf.a14bc74dcd36739e6d24423b6ca1bdfd.jpg,motorcycle 0.530469 0.182812 0.015625 0.00859375
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c520_jpg.rf.a14bc74dcd36739e6d24423b6ca1bdfd.jpg,motorcycle 0.514062 0.178906 0.0125 0.0109375
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c520_jpg.rf.a14bc74dcd36739e6d24423b6ca1bdfd.jpg,motorcycle 0.496094 0.179688 0.0101563 0.0125
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c520_jpg.rf.a14bc74dcd36739e6d24423b6ca1bdfd.jpg,person 0.496875 0.16875 0.0078125 0.00703125
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c520_jpg.rf.a14bc74dcd36739e6d24423b6ca1bdfd.jpg,person 0.514062 0.16875 0.00859375 0.00703125
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c520_jpg.rf.a14bc74dcd36739e6d24423b6ca1bdfd.jpg,person 0.530469 0.170313 0.0078125 0.00703125
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c521_jpg.rf.ebd16bb84b8303549314effeac1e997c.jpg,motorcycle 0.529687 0.180469 0.0109375 0.0078125
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c521_jpg.rf.ebd16bb84b8303549314effeac1e997c.jpg,motorcycle 0.513281 0.177344 0.00859375 0.0125
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c521_jpg.rf.ebd16bb84b8303549314effeac1e997c.jpg,motorcycle 0.495312 0.178906 0.0101563 0.0117188
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c521_jpg.rf.ebd16bb84b8303549314effeac1e997c.jpg,person 0.497656 0.166406 0.00625 0.00703125
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c521_jpg.rf.ebd16bb84b8303549314effeac1e997c.jpg,person 0.514062 0.166406 0.0078125 0.00703125
../../datasets/raw/Roboflow/images\2022_0311_164525_015A-c521_jpg.rf.ebd16bb84b8303549314effeac1e997c.jpg,person 0.529687 0.16875 0.00703125 0.0078125
